,summary,Review,rating,ProductName,Url
192,Best in the market!,Best ever product,5,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66431
193,Good,it's owesome I like it,3,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66432
194,Good,nice,3,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66433
195,Very poor,Waste of money not suitable for oily skin,1,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66434
196,Don't waste your money,product is awesome I ordered  for oily skin but they sent for dry skinand their is no refund for thisI lost 700 rs for this. I didn't expected this frm flipkart,1,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66435
197,Does the job,I am writing the review after 15 days of use.. I don't find any good result in comparison to my daily medicated soap. I have a sensitive and oily skin but it doesn't make any difference in oil control.,3,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66436
198,Perfect product!,Nice product 💕💕the quality is super ...easy to use ...it reduce irritation on skin also roughness dryness tightness weakened skin ...it give instant glow on face ...it reduce pimple also I love it,5,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66437
199,Useless product,Very 😞 bad ....... Waste of money n time After using this my face full of pimples...Himalaya face wash is better than this Cetaphil,1,Cetaphil Face Wash,https://www.flipkart.com/cetaphil-gentle-skin-cleanser-mild-non-irritating-formula-all-types-face-wash/p/itm11e8b0ae2cfa8?pid=CNRENGGBDYD6GYY5&lid=LSTCNRENGGBDYD6GYY55UPVY3&marketplace=FLIPKART&q=cetaphil+face+wash&store=g9b%2Fema%2F5la%2Fjav&spotlightTagId=BestsellerId_g9b%2Fema%2F5la%2Fjav&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=1943184b-241b-44dd-aa2f-1ca897f80158.CNRENGGBDYD6GYY5.SEARCH&ppt=None&ppn=None&ssid=i7d0336k6o0000001709453119875&qH=069793215bf66438
200,Waste of money!,Worst product ever and they don't give the return policy and very disappointed by the service of flipkart even the senior customer service associate didn't resolved by issue instead of that she has ended my contact. It's frustrating,1,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
201,Wonderful,Nice,4,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
202,Horrible,Product good but pekeging very bad,1,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
203,Perfect product!,Easy to use very nice product early heat and supebb hair smoothing ❤️❤️🥰,5,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
204,Could be way better,Not good according to price. It is waste of money💔,2,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
205,Pretty good,very nice,4,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
206,Good quality product,It's good,4,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
207,Mind-blowing purchase,Nice,5,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
208,Super!,Very good product,5,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
209,Awesome,Very good and it's so easy to use. Worth it.❤️,5,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
210,Mind-blowing purchase,Nice product paise wasool product,5,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
211,Perfect product!,So cool,5,Havells HS4201 50 Watts Keratin Infused Hair Straightening Brush,https://www.flipkart.com/havells-hs6000-keratin-infused-hair-straightening-brush-temperature-control-straightener/p/itm8e4a914fd0be6?pid=HSTGZTBADBZZF8ZD&lid=LSTHSTGZTBADBZZF8ZDYLIFK8&marketplace=FLIPKART&q=Havells+HS4201+50+Watts+Keratin+Infused+Hair+Straightening+Brush+with+Temperature+Control%2C+&store=zlw%2F79s%2Fdk5&spotlightTagId=TrendingId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=b38f1470-e1f7-4160-9745-2c5038a1dc91.HSTGZTBADBZZF8ZD.SEARCH&ppt=sp&ppn=sp&ss
212,Awesome,Very nice product,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa2
213,Simply awesome,Wonderful 👍,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa3
214,Fabulous!,Testy,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa4
215,Must buy!,Nice,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa5
216,Fabulous!,Good,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa6
217,Good choice,Gud,4,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa7
218,Simply awesome,Good,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa8
219,Super!,Nice one,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa9
220,Decent product,Ok,3,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa10
221,Good,Nise one,3,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa11
222,Worth every penny,Awesome,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa12
223,Very Good,Good,4,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa13
224,Value-for-money,Good 👍😊😊😊,4,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa14
225,Really Nice,Perfect,4,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa15
226,Brilliant,Very nice chocolate .. must buy,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa16
227,Classy product,Nice product tasty chocolates,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa17
228,Fabulous!,It was tremendous,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa18
229,Just wow!,Amazing taste,5,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa19
230,Really Nice,Just ok,4,Ferrero Rocher Premium Chocolates,https://www.flipkart.com/ferrero-rocher-premium-chocolates-24-pieces-300-g-truffles/p/itm68102d1e1a9c0?pid=CHCG26UZTP2UDKVM&lid=LSTCHCG26UZTP2UDKVMNSCQSD&marketplace=FLIPKART&q=Ferrero+Rocher+Premium+Chocolates+24+Pieces%2C+300+g&store=eat%2F0pt&srno=s_1_1&otracker=search&otracker1=search&fm=Search&iid=65f62927-b1f2-4f32-944d-a3a709239d15.CHCG26UZTP2UDKVM.SEARCH&ppt=sp&ppn=sp&ssid=rv9y3u8ji80000001709479118652&qH=d0a8d31b3c76dfa20
